(	2,	2,	2,	2,	2,	2,	114,	114,	114,	114,	114,	2,	2,	2,	114,	2,	2,	2,	12,	12,	12,	12,	12,	12,	12,	12,	102,	17,	17,	17,	17,	17,	17,	16,	16,	16,	16,	16,	18,	18,	77,	69,	69,	69,	69,	40,	40,	40,	40,	40,	40,	40,	40,	45,	96,	45,	45,	45,	45,	45,	5,	5,	5,	5,	5,	5,	5,	5,	5,	86,	86,	86,	86,	86,	86,	61,	61,	61,	61,	94,	94,	94,	94,	94,	94,	94,	94,	94,	94,	94,	94,	94,	94,	65,	65,	65,	65,	65,	65,	65,	65,	65,	89,	89,	89,	89,	89,	89,	85,	85,	85,	85,	85,	85,	85,	),
(	2,	2,	2,	2,	2,	2,	2,	114,	114,	114,	2,	2,	2,	2,	2,	2,	2,	2,	12,	12,	12,	12,	12,	12,	12,	12,	12,	17,	17,	17,	17,	17,	16,	16,	16,	16,	16,	50,	50,	77,	77,	77,	69,	69,	69,	92,	92,	92,	92,	92,	92,	40,	40,	45,	96,	45,	45,	45,	45,	45,	45,	5,	5,	5,	5,	5,	5,	5,	5,	86,	86,	86,	86,	86,	61,	61,	61,	61,	61,	94,	94,	94,	94,	94,	94,	94,	94,	94,	94,	94,	94,	94,	94,	65,	65,	65,	65,	65,	65,	65,	65,	65,	65,	89,	89,	89,	89,	85,	85,	85,	85,	85,	85,	85,	85,	),
(	2,	2,	2,	2,	2,	2,	2,	114,	2,	114,	2,	2,	2,	2,	2,	2,	2,	12,	2,	12,	12,	12,	12,	12,	12,	12,	12,	16,	16,	17,	16,	16,	16,	16,	16,	16,	16,	50,	50,	77,	77,	77,	69,	69,	69,	92,	92,	92,	92,	92,	92,	92,	92,	45,	96,	45,	45,	45,	45,	45,	45,	45,	5,	5,	5,	5,	5,	5,	5,	86,	86,	61,	61,	61,	61,	61,	61,	61,	61,	61,	94,	94,	94,	94,	94,	94,	94,	94,	94,	94,	94,	94,	94,	65,	65,	65,	65,	65,	65,	65,	65,	65,	65,	65,	89,	89,	85,	85,	85,	85,	85,	85,	85,	85,	85,	),
(	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	12,	12,	12,	12,	12,	2,	2,	16,	16,	16,	16,	16,	16,	16,	16,	2,	50,	50,	50,	77,	77,	69,	69,	69,	69,	92,	92,	92,	92,	92,	92,	92,	92,	45,	45,	45,	45,	45,	45,	45,	45,	88,	88,	88,	5,	5,	5,	5,	5,	88,	88,	61,	61,	61,	61,	61,	61,	61,	61,	61,	61,	94,	94,	94,	94,	94,	94,	94,	94,	94,	94,	94,	65,	65,	65,	65,	65,	65,	65,	65,	65,	65,	65,	65,	85,	85,	85,	85,	85,	85,	85,	85,	85,	85,	85,	),
(	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	12,	12,	12,	12,	2,	2,	2,	16,	16,	16,	2,	2,	2,	2,	2,	50,	50,	49,	49,	69,	69,	69,	69,	69,	69,	92,	92,	92,	92,	92,	92,	92,	56,	56,	56,	56,	56,	56,	56,	56,	56,	88,	88,	5,	5,	5,	5,	88,	88,	88,	61,	61,	61,	61,	61,	61,	61,	61,	61,	61,	94,	94,	94,	94,	94,	94,	94,	94,	94,	94,	94,	65,	65,	65,	65,	65,	65,	65,	65,	65,	65,	85,	85,	85,	85,	85,	85,	85,	85,	85,	85,	85,	85,	85,	),
(	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	114,	2,	2,	2,	2,	19,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	50,	50,	50,	49,	49,	69,	69,	69,	69,	69,	69,	92,	92,	92,	92,	92,	92,	92,	56,	56,	56,	56,	56,	56,	56,	56,	56,	56,	88,	88,	88,	88,	88,	88,	88,	61,	61,	61,	61,	61,	61,	61,	61,	61,	61,	61,	94,	94,	94,	94,	94,	94,	94,	94,	94,	94,	94,	65,	65,	65,	65,	65,	65,	65,	85,	85,	85,	85,	85,	85,	85,	85,	85,	85,	85,	85,	85,	85,	85,	85,	),
(	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	19,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	50,	50,	49,	49,	49,	49,	69,	69,	69,	69,	69,	92,	92,	92,	92,	92,	92,	92,	56,	56,	56,	56,	56,	56,	56,	56,	56,	87,	87,	87,	88,	88,	88,	88,	61,	61,	61,	61,	61,	61,	61,	61,	61,	61,	61,	61,	61,	94,	94,	94,	94,	94,	94,	94,	94,	60,	60,	65,	60,	60,	65,	65,	75,	75,	85,	85,	85,	85,	85,	85,	84,	84,	85,	85,	85,	85,	85,	85,	85,	85,	),
(	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	118,	118,	2,	2,	2,	2,	19,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	20,	20,	20,	2,	2,	2,	110,	50,	49,	49,	49,	49,	69,	69,	69,	69,	69,	69,	92,	92,	39,	39,	39,	39,	39,	56,	56,	56,	56,	56,	56,	56,	56,	87,	87,	87,	87,	87,	87,	87,	61,	61,	61,	61,	61,	61,	61,	61,	61,	61,	61,	61,	61,	94,	94,	94,	94,	94,	94,	60,	60,	60,	60,	60,	60,	60,	60,	75,	75,	75,	75,	85,	85,	85,	84,	84,	84,	84,	84,	85,	85,	85,	85,	85,	85,	85,	),
(	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	118,	118,	118,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	20,	20,	20,	2,	2,	2,	2,	110,	110,	49,	49,	49,	49,	49,	69,	69,	69,	69,	69,	39,	39,	39,	39,	39,	39,	39,	56,	56,	56,	56,	56,	56,	55,	55,	87,	87,	87,	87,	87,	87,	87,	61,	61,	61,	61,	61,	61,	61,	61,	61,	61,	61,	61,	61,	94,	94,	94,	94,	94,	60,	60,	60,	60,	60,	60,	60,	60,	60,	75,	75,	75,	75,	75,	75,	75,	84,	84,	84,	84,	84,	84,	85,	85,	85,	85,	85,	85,	),
(	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	110,	110,	110,	49,	49,	49,	49,	36,	69,	69,	69,	69,	39,	39,	39,	39,	39,	39,	39,	39,	56,	56,	56,	56,	56,	55,	55,	55,	87,	87,	87,	87,	87,	87,	57,	57,	57,	57,	57,	57,	57,	57,	61,	61,	61,	61,	61,	61,	94,	94,	94,	94,	94,	60,	60,	60,	60,	60,	60,	60,	60,	60,	60,	75,	75,	75,	75,	75,	75,	75,	84,	84,	84,	84,	84,	85,	85,	85,	85,	85,	85,	),
(	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	110,	110,	49,	49,	49,	49,	36,	36,	36,	69,	69,	39,	39,	39,	105,	39,	39,	39,	39,	39,	56,	56,	56,	56,	56,	55,	55,	55,	55,	87,	87,	100,	87,	87,	57,	57,	57,	57,	57,	57,	57,	57,	57,	57,	61,	61,	61,	61,	94,	94,	94,	94,	94,	60,	60,	60,	60,	60,	60,	60,	60,	60,	60,	75,	75,	75,	75,	75,	75,	75,	84,	84,	84,	84,	84,	85,	85,	85,	85,	85,	85,	),
(	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	110,	110,	49,	49,	49,	49,	36,	36,	36,	36,	39,	39,	39,	39,	39,	39,	39,	39,	39,	39,	56,	56,	56,	56,	56,	55,	55,	55,	55,	87,	87,	87,	87,	57,	57,	57,	57,	57,	57,	57,	57,	57,	57,	57,	57,	61,	61,	61,	94,	94,	94,	94,	94,	60,	60,	60,	60,	60,	60,	60,	60,	60,	60,	74,	75,	75,	75,	75,	75,	75,	84,	84,	84,	84,	84,	84,	85,	85,	85,	85,	85,	),
(	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	110,	110,	49,	49,	49,	49,	49,	36,	36,	36,	36,	36,	39,	39,	39,	39,	39,	39,	39,	39,	39,	56,	56,	56,	56,	56,	55,	55,	55,	55,	55,	87,	87,	57,	57,	57,	57,	57,	57,	57,	57,	57,	57,	57,	57,	57,	57,	61,	61,	94,	94,	94,	94,	94,	60,	60,	60,	60,	60,	60,	60,	60,	60,	74,	74,	74,	75,	75,	75,	75,	75,	73,	84,	84,	84,	84,	85,	85,	85,	85,	85,	85,	),
(	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	110,	110,	49,	49,	49,	49,	36,	36,	36,	36,	36,	36,	39,	39,	39,	39,	39,	39,	39,	39,	39,	39,	56,	56,	56,	56,	56,	55,	55,	55,	55,	55,	55,	57,	57,	57,	57,	57,	57,	57,	57,	57,	57,	57,	57,	57,	57,	57,	61,	94,	94,	94,	94,	60,	60,	60,	60,	60,	60,	60,	60,	60,	74,	74,	74,	74,	74,	75,	75,	75,	75,	73,	73,	84,	84,	84,	82,	85,	85,	85,	85,	85,	),
(	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	47,	47,	49,	49,	49,	49,	36,	36,	36,	36,	36,	36,	36,	39,	106,	39,	39,	39,	39,	39,	39,	39,	39,	56,	56,	56,	56,	55,	55,	55,	55,	55,	55,	55,	57,	57,	57,	57,	57,	57,	57,	57,	57,	57,	57,	57,	57,	57,	66,	66,	66,	66,	66,	66,	60,	60,	60,	60,	60,	60,	60,	74,	74,	74,	74,	74,	74,	75,	75,	73,	73,	73,	73,	73,	73,	82,	82,	82,	85,	85,	85,	85,	),
(	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	47,	47,	99,	49,	49,	49,	36,	36,	36,	36,	36,	36,	36,	36,	39,	39,	39,	39,	39,	39,	39,	39,	39,	39,	38,	56,	56,	56,	55,	55,	55,	55,	55,	55,	55,	59,	59,	59,	59,	57,	57,	57,	57,	57,	57,	57,	57,	58,	58,	66,	66,	66,	66,	66,	66,	66,	67,	67,	76,	76,	76,	76,	74,	74,	74,	74,	74,	74,	75,	73,	73,	73,	73,	73,	73,	73,	73,	82,	82,	85,	85,	85,	85,	),
(	2,	2,	2,	2,	2,	2,	115,	115,	115,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	47,	47,	48,	48,	49,	49,	36,	36,	36,	36,	36,	36,	36,	36,	36,	39,	39,	39,	39,	39,	39,	39,	39,	39,	38,	38,	38,	38,	55,	55,	55,	55,	55,	55,	55,	59,	59,	59,	59,	59,	57,	57,	57,	58,	58,	58,	58,	58,	58,	66,	66,	66,	66,	66,	66,	66,	67,	67,	76,	76,	76,	76,	76,	74,	74,	74,	74,	74,	73,	73,	73,	73,	73,	73,	73,	73,	73,	82,	82,	82,	85,	85,	85,	),
(	2,	2,	2,	2,	115,	115,	115,	115,	115,	115,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	47,	47,	48,	48,	48,	48,	36,	36,	36,	36,	36,	36,	36,	36,	36,	36,	39,	39,	39,	39,	39,	39,	39,	39,	39,	38,	38,	38,	38,	55,	55,	55,	55,	55,	55,	59,	59,	59,	59,	59,	53,	53,	53,	58,	58,	58,	58,	58,	58,	66,	107,	66,	66,	66,	66,	67,	67,	67,	76,	76,	76,	76,	76,	74,	74,	74,	74,	74,	73,	73,	73,	73,	73,	73,	73,	73,	73,	82,	82,	82,	82,	85,	85,	),
(	2,	2,	2,	115,	115,	115,	115,	115,	115,	115,	115,	115,	115,	115,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	2,	47,	47,	47,	48,	48,	48,	48,	36,	36,	36,	36,	36,	36,	36,	36,	36,	36,	39,	39,	39,	39,	39,	39,	39,	39,	39,	39,	38,	38,	38,	38,	55,	55,	52,	52,	52,	52,	59,	59,	59,	53,	53,	53,	53,	53,	58,	58,	58,	58,	58,	66,	66,	66,	66,	66,	66,	67,	67,	67,	67,	76,	76,	67,	67,	67,	74,	67,	67,	67,	73,	73,	73,	73,	73,	73,	73,	73,	73,	82,	82,	82,	82,	82,	85,	),
(	2,	2,	2,	115,	115,	115,	37,	37,	37,	115,	115,	115,	115,	115,	115,	115,	2,	2,	2,	2,	2,	2,	21,	21,	21,	21,	21,	2,	2,	2,	47,	47,	47,	47,	97,	48,	48,	48,	36,	36,	36,	36,	36,	36,	36,	36,	36,	36,	36,	39,	39,	39,	39,	39,	39,	39,	39,	39,	39,	38,	38,	38,	55,	55,	52,	52,	52,	52,	52,	59,	53,	53,	53,	53,	53,	53,	53,	58,	58,	58,	58,	66,	107,	66,	66,	66,	66,	67,	67,	67,	67,	67,	67,	67,	67,	67,	67,	67,	67,	67,	73,	73,	73,	73,	73,	73,	73,	73,	73,	73,	82,	82,	82,	82,	82,	),
(	115,	2,	2,	2,	115,	115,	37,	37,	37,	37,	115,	115,	115,	115,	115,	115,	21,	21,	21,	2,	21,	21,	21,	21,	21,	21,	21,	21,	23,	23,	47,	47,	47,	47,	97,	48,	48,	48,	36,	36,	36,	36,	36,	36,	36,	36,	36,	36,	36,	36,	36,	36,	36,	39,	39,	39,	39,	39,	39,	38,	38,	38,	38,	52,	52,	52,	52,	52,	52,	52,	53,	53,	53,	53,	53,	53,	53,	58,	58,	58,	58,	66,	66,	66,	66,	66,	66,	67,	67,	67,	67,	67,	67,	67,	67,	67,	67,	67,	67,	73,	73,	73,	73,	73,	73,	73,	73,	73,	73,	73,	82,	82,	82,	82,	82,	),
(	115,	115,	2,	115,	115,	115,	37,	37,	37,	37,	37,	37,	37,	37,	115,	115,	21,	21,	21,	21,	21,	21,	21,	21,	21,	21,	21,	21,	23,	23,	23,	47,	47,	47,	48,	48,	48,	48,	36,	36,	36,	36,	36,	36,	36,	36,	36,	36,	36,	36,	36,	36,	36,	36,	39,	39,	39,	39,	39,	4,	4,	4,	4,	52,	52,	52,	52,	52,	52,	52,	52,	53,	53,	53,	53,	53,	53,	58,	58,	58,	58,	66,	66,	66,	66,	66,	67,	67,	67,	67,	67,	67,	67,	67,	67,	67,	67,	67,	67,	73,	73,	73,	73,	73,	73,	73,	73,	73,	73,	73,	82,	82,	82,	82,	82,	),
(	115,	115,	115,	115,	115,	37,	37,	37,	37,	37,	37,	37,	37,	37,	37,	37,	21,	21,	21,	21,	21,	21,	21,	21,	21,	21,	21,	21,	23,	23,	23,	23,	47,	48,	48,	48,	48,	48,	36,	36,	36,	36,	36,	36,	36,	36,	36,	36,	36,	36,	36,	36,	36,	36,	36,	39,	39,	39,	4,	4,	4,	4,	4,	52,	52,	52,	52,	52,	52,	52,	52,	53,	53,	53,	53,	53,	53,	58,	58,	58,	58,	66,	67,	67,	67,	67,	67,	67,	67,	67,	67,	67,	67,	67,	67,	67,	67,	67,	73,	73,	73,	73,	73,	73,	73,	73,	73,	73,	73,	73,	82,	82,	82,	82,	82,	),
(	37,	115,	115,	115,	37,	37,	37,	37,	37,	37,	37,	37,	37,	37,	37,	37,	37,	37,	37,	21,	21,	21,	21,	21,	21,	21,	21,	3,	23,	23,	23,	23,	48,	48,	48,	48,	48,	48,	36,	36,	36,	36,	36,	36,	36,	36,	36,	36,	36,	36,	36,	36,	36,	36,	36,	36,	36,	36,	4,	4,	4,	4,	4,	4,	52,	52,	52,	52,	52,	52,	52,	53,	53,	53,	53,	53,	53,	53,	67,	67,	67,	67,	67,	67,	67,	67,	67,	67,	67,	67,	67,	67,	67,	67,	67,	67,	68,	68,	73,	73,	73,	73,	73,	73,	73,	73,	73,	73,	73,	81,	82,	82,	82,	82,	82,	),
